RBLBANK.NS,FEDERALBNK.NS,UNIONBANK.NS,INDIANB.NS,TVSMOTOR.NS,TATAMOTORS.NS,ESCORTS.NS,M&M.NS,TORNTPOWER.NS,PTC.NS,TRIL.NS,POWERGRID.NS,VINYLINDIA.NS,DEEPAKNTR.NS,PIDILITIND.NS,GEECEE.NS,WELENT.NS,VASCONEQ.NS,NITCO.NS,SOBHA.NS,UMANGDAIRY.NS,PARAGMILK.NS,JUBLFOOD.NS,TASTYBITE.NS,VIPIND.NS,SUPREMEIND.NS,TEXMOPIPES.NS,TAINWALCHM.NS,MIRCELECTR.NS,PGEL.NS,SALZERELEC.NS,BEL.NS
210,85.7056274414,38.4000015259,142.8158569336,621.049987793,311.8500061035,1166.7514648438,800.9844970703,434.4634094238,89.9499969482,25.2999992371,173.2500457764,141.0790405273,1786.2373046875,2052.3571777344,114.9000015259,111.8769073486,16.6000003815,22.6000003815,469.8935546875,71.5605316162,141.4499969482,3008.8022460938,15257.4580078125,361.799987793,2151.3928222656,51.8499984741,74.6500015259,18.5499992371,374.049987793,128.9393920898,156.8500061035
206.1000061035,86.1520080566,35,140.4010925293,633.9000244141,315.25,1148.3901367188,802.2206420898,429.4741210938,91.1999969482,26.8999996185,174.6750488281,144.8468780518,1804.4279785156,2043.0415039063,113.5500030518,111.5325241089,18.25,22.3999996185,470.3875427246,73.0006790161,145.3999938965,3068.9543457031,15362.447265625,366.3500061035,2176.0534667969,57,74.6999969482,17.8999996185,392.75,134.6766052246,149.1999969482
207.8500061035,86.3008041382,34.0999984741,140.6474914551,651.450012207,315.5,1135.5170898438,812.0598754883,419.7425231934,89.0500030518,29.4500007629,169.2000427246,145.6576690674,1783.9384765625,2094.1535644531,116.5,109.4661941528,18.7000007629,24.6000003815,479.3289489746,72.3054351807,140.6000061035,3139.2897949219,15567.0263671875,363.5,2195.3981933594,62.7000007629,73.4499969482,18.0499992371,412.3500061035,135.2701263428,149.75
211.0500030518,87.3423690796,33.9500007629,138.8241119385,650.3499755859,318.6000061035,1140.9057617188,819.3775024414,424.7318115234,91.0999984741,28.2000007629,171.2250366211,144.083770752,1764.3985595703,2089.76953125,118.1999969482,106.4159011841,18.4500007629,26.5,468.7079467773,71.1135864258,141.1499938965,3091.2680664063,15383.6455078125,370.3999938965,2232.462890625,59.5999984741,72.3000030518,18.1499996185,432.950012207,131.066116333,148.5500030518
216.25,88.2847290039,34.3499984741,140.4996643066,619.700012207,318.75,1159.9158935547,836.4354858398,424.089630127,89.4499969482,27.1499996185,169.0875396729,141.5082855225,1793.3836669922,2052.4567871094,115.0500030518,105.8747177124,17.3500003815,25.9500007629,469.2513427734,71.4612045288,137.8999938965,3115.5288085938,15351.798828125,362.75,2204.2585449219,56.6500015259,74.8000030518,17.6499996185,412.049987793,136.012008667,144.8500061035
214.1999969482,86.5487976074,34.7000007629,137.9370574951,615.200012207,318.75,1169.3460693359,798.9573364258,427.6463623047,88.4499969482,26.25,169.2375488281,140.6020965576,1784.48828125,2082.8950195313,116.4000015259,108.8758163452,17.1499996185,25.75,485.3557739258,74.5401535034,135.1000061035,3106.1437988281,15611.220703125,367.8999938965,2233.6936035156,53.8499984741,73.6500015259,18.25,408.75,137.7925262451,145.3999938965
211.3000030518,85.0608520508,34.3499984741,134.0931549072,612.700012207,318.1000061035,1160.3649902344,797.3256835938,427.300567627,87.4499969482,25.3999996185,168.3000488281,137.3589019775,1759.4509277344,2059.5310058594,112,106.5142974854,18.0499992371,25.2000007629,490.3451538086,72.6033935547,139.6000061035,3050.7839355469,15714.6103515625,382.75,2208.5405273438,51.2000007629,71.8000030518,17.3500003815,411.3500061035,140.6116790771,146.9499969482
221.1499938965,86.895980835,35.25,141.1895904541,616.6500244141,323,1159.0177001953,797.2268066406,430.36328125,91.3000030518,28.75,170.5875396729,138.5989379883,1751.455078125,2056.8903808594,112.9499969482,110.0565719605,19.8500003815,25.2999992371,495.4827575684,72.6033935547,140.3999938965,3038.0546875,15697.8623046875,380.3500061035,2228.3776855469,49.3499984741,78.5999984741,17.25,413.549987793,154.9053192139,150.3500061035
218.8500061035,87.2927703857,35.4000015259,144.4914093018,624.9000244141,325.6499938965,1213.5034179688,793.1229858398,434.0682067871,91.8499984741,28.1000003815,169.7250366211,138.0266113281,1739.361328125,2072.8317871094,111.6500015259,116.0095672607,21.2999992371,25.5499992371,507.4375915527,72.8020401001,139.6999969482,3171.4377441406,15636.01953125,387.450012207,2232.4138183594,51.7999992371,77.8499984741,17.0499992371,434.200012207,149.7121276855,151.1999969482
214.75,87.1439743042,35.4500007629,141.3374328613,623.4000244141,334.950012207,1216.3973388672,795.6445922852,426.2137756348,91.3000030518,27.8999996185,169.6125488281,137.5496673584,1730.765625,2071.7856445313,111.25,118.9614715576,21.4500007629,25.5,503.3868103027,72.2557754517,139.25,3169.3410644531,15543.12890625,390.3999938965,2194.1674804688,50.7999992371,76.6500015259,17.2999992371,444.700012207,147.1402587891,152.8000030518
216.6999969482,86.8463897705,35.5999984741,140.6967773438,648.799987793,345.5,1209.8610839844,794.9029541016,455.6555480957,91.6999969482,27.7999992371,177.1875457764,138.5035552979,1753.2541503906,2076.7673339844,117.25,119.0106658936,20.75,26.1499996185,499.2865905762,79.1089019775,138.75,3141.037109375,15515.08203125,384.75,2194.9060058594,49.75,76.3000030518,17.6499996185,466.8999938965,151.1464385986,153.3000030518
216.4499969482,85.507232666,35.6500015259,137.6413574219,647.0999755859,352.75,1202.4266357422,798.8584594727,462.867767334,93.1500015259,27.6499996185,175.5375366211,142.5575408936,1824.7176513672,2067.1528320313,120.5,123.2417144775,20.2999992371,28.75,502.9421691895,80.7973480225,140.8500061035,3138.541015625,15339.19921875,386.5,2231.3310546875,48.1500015259,77.5500030518,17.6000003815,468.5,150.9486083984,152.9499969482
213.75,83.820892334,35.2999992371,137.197845459,634.5,343.3500061035,1195.6408691406,795.4963378906,468.9932556152,96.1999969482,28,181.5750427246,138.5989379883,1777.5916748047,2068.4479980469,119.8499984741,119.7486343384,19.3500003815,28.7000007629,492.8645629883,79.4068603516,138.8999938965,3157.8598632813,15262.5078125,375.450012207,2209.6235351563,46.8499984741,76.1999969482,17.3500003815,445.1000061035,150.1572570801,150.6999969482
218.3500061035,85.7552185059,35.9000015259,141.3374328613,637.8499755859,344.75,1196.4891357422,797.9685058594,465.1895141602,97.9499969482,29.0499992371,181.2375488281,141.412902832,1784.7879638672,2124.4421386719,137.25,121.7165679932,20.0499992371,30.3500003815,506.1531677246,80.8966674805,141.8500061035,3202.2873535156,15527.4296875,381.25,2209.9682617188,46.9000015259,77.3499984741,18.2000007629,438,155.3999023438,152.0500030518
218.25,85.3584442139,35.9500007629,138.528427124,636.5,350.75,1216.3474121094,799.9956665039,459.0640563965,98.0999984741,28.5499992371,184.7250518799,139.7436065674,1790.8850097656,2109.1982421875,141.8000030518,118.8630752563,21.1000003815,33.0999984741,501.4107971191,80.3504104614,146.75,3212.7702636719,15441.1396484375,390.3500061035,2214.5952148438,47.5,79.4000015259,18.7999992371,422.5,163.0165710449,154.0500030518
216.6000061035,84.6144714355,37.4000015259,143.9493255615,629.4000244141,355.950012207,1213.8526611328,798.462890625,453.284362793,98.25,29.2999992371,186.5250396729,144.369934082,1768.8962402344,2107.2055664063,147.4499969482,116.5507507324,21.6499996185,31.4500007629,494.9393920898,79.5558395386,138.5,3194.6000976563,15301.953125,410.3500061035,2239.1081542969,47.3499984741,80.6999969482,19.6000003815,416.5,168.0613708496,151.75
219.5500030518,85.3088378906,37.25,141.8302307129,629.5,352.700012207,1207.4161376953,799.6000976563,456.9892883301,107.1999969482,28.7999992371,185.7000427246,149.5685882568,1774.1934814453,2129.32421875,146.8500061035,117.8791046143,21.25,29.8999996185,508.6725769043,78.8109359741,146.1000061035,3170.7885742188,15296.75390625,402.1499938965,2235.7612304688,49.7000007629,78.6500015259,18.6499996185,415.3999938965,159.0598602295,150.6999969482
215.8000030518,84.2672729492,37.4500007629,139.070526123,622.3499755859,349.3500061035,1188.6555175781,797.1774291992,462.1761779785,108.1999969482,28.0499992371,181.6125488281,146.2776947021,1773.6937255859,2123.2465820313,144.1499938965,115.8619766235,21.2000007629,28.7000007629,496.4707641602,82.1381759644,142.0500030518,3227.1967773438,15197.0654296875,405,2225.9658203125,48.7999992371,78.8000030518,17.75,425.799987793,152.8280334473,149.6999969482
209.6999969482,84.6640625,38.0999984741,138.1834564209,610.700012207,345.6499938965,1163.0092773438,796.732421875,451.9012145996,106.25,27.8500003815,179.8875427246,143.2252655029,1771.9445800781,2119.5603027344,142.6499938965,110.1057739258,21.6499996185,29.6000003815,488.1715698242,79.3572006226,141.1499938965,3248.3125,15036.3818359375,404.549987793,2224.9318847656,48.1500015259,78.4000015259,16.9500007629,412.299987793,147.5359344482,146.1499938965
206.75,83.1761169434,37.7999992371,137.9370574951,610.4000244141,337.3999938965,1167.4998779297,772.8511962891,449.8758544922,104.5500030518,27.5499992371,174.7500457764,140.7928771973,1753.9039306641,2117.7668457031,138.3000030518,106.661895752,21.75,28.3999996185,493.3091430664,77.8673934937,140.75,3286.849609375,14779.5078125,389.450012207,2150.2111816406,47.4500007629,73.9499969482,17.75,394.049987793,143.974899292,146.1999969482
212,84.6640625,39.7999992371,143.3579406738,616.75,334.299987793,1165.4542236328,768.2034912109,457.7796936035,106.5,30.8500003815,176.1375427246,139.7436065674,1745.6580810547,2143.0239257813,138.9499969482,106.5634994507,22.1499996185,28.3500003815,499.5335998535,77.6190872192,139.1999969482,3243.0710449219,15103.474609375,383,2158,47.4500007629,74.9499969482,17.7000007629,413.75,146.794052124,149.1999969482
210.1000061035,83.9200897217,40.1500015259,148.9266815186,617.6500244141,337.8999938965,1167.3503417969,766.5718994141,453.2349853516,105.9499969482,31.2999992371,175.5375366211,139.791305542,1763.1491699219,2139.9851074219,137.3500061035,113.0576705933,21.75,29.6499996185,496.7177734375,77.3211212158,138.4499969482,3214.9167480469,15183.916015625,390.6000061035,2160.1999511719,47.2999992371,77.0500030518,17.5499992371,434.3999938965,151.3442687988,151.3999938965
208.3500061035,84.1184844971,39.2000007629,147.2511291504,619.549987793,335.25,1164.8555908203,773.2467651367,452,105.3499984741,30.8999996185,174.1875457764,139.6959075928,1758.0017089844,2125.3388671875,136.6999969482,110.8929443359,20.9500007629,29,476.5625305176,76.5762176514,137.75,3215.5158691406,15053.2294921875,385.6000061035,2131.8000488281,47.2999992371,75.9499969482,17,436.8999938965,156.141784668,168.5
207.4499969482,84.1680831909,38.3499984741,145.2306213379,614.6500244141,334.6499938965,1153.1301269531,782.9870605469,447.450012207,103.8000030518,33.4500007629,173.3625488281,138.6466369629,1741.3602294922,2148.2546386719,138.6499938965,110.8929443359,20.7000007629,28.6000003815,462.2365112305,78.0163726807,137.6499938965,3157.6101074219,15301.5537109375,385.1499938965,2096.6499023438,46.9000015259,76.0999984741,17.2000007629,430.6000061035,156.6363830566,171.1499938965
212.25,85.0608520508,39.4500007629,146.364074707,622.3499755859,339.6499938965,1179.9737548828,785.4098510742,452,102.5999984741,32.0999984741,173.1375427246,139.8866882324,1784.3883056641,2126.4348144531,161.8000030518,110.6469497681,20.3500003815,28.1000003815,455.2217102051,78.0163726807,135.8500061035,3112.783203125,15655.6171875,382.75,2109.6499023438,49.2000007629,74.9000015259,16.8500003815,420.1499938965,156.2407073975,175
214.6999969482,86.6479873657,39.3499984741,152.3763427734,621.549987793,342.799987793,1200.2312011719,784.6681518555,452.3999938965,103.4499969482,32.5999984741,173.8875427246,139.2666778564,1775.04296875,2147.3081054688,161.3000030518,109.3186035156,20.2999992371,27.8999996185,465.6945495605,77.5197677612,137.5500030518,3112.8330078125,16441.134765625,384.200012207,2185.1999511719,51.6500015259,73.6500015259,16.7999992371,435.8500061035,154.8063964844,173.75
211.8500061035,85.8048248291,39.2000007629,142.717300415,612.299987793,341.549987793,1192.8466796875,772.9005737305,454.8500061035,103.6500015259,32.0499992371,177.0000457764,141.0313568115,1759.4011230469,2153.8342285156,158.3999938965,108.6298294067,20.7000007629,28.4500007629,473.3515319824,77.2714691162,137.9499969482,3103.6479492188,17128.412109375,386.8500061035,2172.0500488281,54.2000007629,76.9499969482,17.6000003815,427.6499938965,159.2576904297,174.6499938965
210.5,86.4000015259,38.5499992371,142.6187286377,620.5,339.6000061035,1217.544921875,769.0440673828,460.1000061035,103.5,31.3999996185,174.3000488281,140.2205505371,1807.6264648438,2146.0627441406,158.0500030518,108.728225708,20.5,27.5499992371,465.3981018066,77.6687469482,136.6000061035,3075.1943359375,17082.16796875,400.549987793,2164.3500976563,51.7000007629,76.0500030518,18.4500007629,422.1000061035,160.0985107422,178
209.8500061035,86,38.7000007629,139.9082794189,624.299987793,344.25,1198.3352050781,770.774597168,458.299987793,103.3499984741,31.6499996185,173.1000366211,143.1298828125,1881.388671875,2161.20703125,156.3000030518,112.5164871216,20.2000007629,28.2000007629,464.9041137695,80.400062561,136.1999969482,3107.8911132813,17229.953125,392.200012207,2174.6499023438,53.2000007629,75.5500030518,19.3500003815,415.200012207,161.7306365967,184.6499938965
210.8999938965,85.3000030518,39.0499992371,140.1054077148,612,344.8999938965,1200.4307861328,773.889465332,464.6499938965,102.9000015259,31.3999996185,170.9625396729,147.6131286621,1926.6156005859,2170.8715820313,158.8000030518,111.8769073486,19.8999996185,28.0499992371,459.2231140137,82.4361419678,137.9499969482,3140.6376953125,17486.525390625,389.549987793,2203.8500976563,52.75,81,20.2999992371,408.1499938965,158.2685241699,180.6499938965
213.8500061035,87.25,38.9000015259,140.3518066406,611.3499755859,346.1000061035,1199.5328369141,782.9376831055,468.8999938965,102.4499969482,32,172.7250366211,147.6131286621,1925.4162597656,2258.8481445313,158.75,110.5977554321,20.1499996185,28.1000003815,473.7467651367,79.4068603516,137.1000061035,3137.9921875,18785.640625,390.049987793,2178.5500488281,55.3499984741,83.4000015259,21.2999992371,428.299987793,160.8403930664,179.1999969482
213.3500061035,86.9000015259,37.7000007629,138.6269836426,608.25,316.8999938965,1198.0856933594,773.1973266602,467.25,102.4499969482,31.6000003815,171.6000366211,145.2761230469,1884.8868408203,2223.0297851563,157.8000030518,109.171005249,20.25,28.5,485.0099487305,78.1156921387,135.1000061035,3127.6589355469,17994.22265625,417.75,2163.8500976563,54.9500007629,79.8000030518,21.5,425.450012207,163.8573760986,181.0500030518
223.3999938965,86.3000030518,37.9500007629,137.0500030518,604.3499755859,317.1000061035,1201.4287109375,770.2307128906,470.450012207,102.25,31.6000003815,173.2125396729,145.9438323975,1941.3580322266,2268.1640625,161.1999969482,107.6950531006,20.3999996185,28.3500003815,510.7474060059,78.0163726807,134.5,3146.2287597656,18003.970703125,413.5,2173.5500488281,55.5499992371,79.5999984741,22.4500007629,423.6499938965,161.5822753906,182.8999938965
215.75,86.0500030518,37.0499992371,135.6499938965,598.9000244141,306.3500061035,1199.5328369141,767.610168457,471.25,102,34.3499984741,173.3625488281,142.6529388428,1936.0107421875,2275.0886230469,159.4499969482,105.579536438,21.6499996185,28,541.7706298828,80.9463272095,135.6000061035,3121.369140625,20396.2734375,405.8999938965,2188.3999023438,54.6500015259,78.5500030518,23.5499992371,416,160.5930938721,180.6499938965
218.9499969482,85.5999984741,36.75,136,599.700012207,306.299987793,1197.6865234375,762.9624633789,475.200012207,100.8499984741,34.6500015259,172.6875457764,142.7960205078,1939.7589111328,2269.4592285156,158.4499969482,105.7271270752,21.6499996185,27.5,549.4276733398,79.754486084,135,3103.6979980469,19620.453125,396.6000061035,2165.6999511719,55.5999984741,76.4499969482,23.8500003815,417.549987793,164.3519592285,180.8500061035
220,89.5,36.9000015259,136.1000061035,600.6500244141,307.450012207,1198.2354736328,764.2479858398,476.5,100.5500030518,36,171.7500457764,143.3206634521,1951.0531005859,2260.5422363281,161.1000061035,107.4490661621,23.7999992371,27.2000007629,565.8285522461,80.052444458,136.1499938965,3092.0668945313,19424.423828125,408.3500061035,2131.8000488281,54.3499984741,77.3000030518,24.7999992371,415.8500061035,169.8913574219,183.8500061035
219.3999938965,89.25,37,136,610,310.950012207,1197.3872070313,772.4556274414,474.6499938965,100.1500015259,34.75,171.4875488281,144.369934082,1946.8552246094,2240.2666015625,167.1499938965,107.2522735596,25.8999996185,27.8999996185,570.3732910156,79.7048187256,136.5,3085.4775390625,19259.990234375,420.6000061035,2153.3000488281,54.0499992371,79.25,23.7999992371,405.549987793,181.0690765381,181.6499938965
218.75,89.8499984741,36.8499984741,136.9499969482,613.0999755859,309.549987793,1191.3000488281,777.4000244141,473.200012207,101.9499969482,33.5499992371,172.4625396729,154.2902984619,1957.3498535156,2241.1135253906,162.8000030518,107.8918533325,24.6499996185,27.6499996185,558.4678344727,86.7069320679,140.6000061035,3150.1723632813,19167.900390625,409.799987793,2149.1000976563,53.0999984741,84.9499969482,22.9500007629,410.700012207,181.3163757324,184.1499938965
214.9499969482,88.4000015259,36.4500007629,138.25,609.299987793,310.25,1200.3499755859,779.9000244141,480.1000061035,103.1500015259,33.4500007629,172.8000488281,151.8578948975,1945.8557128906,2240.9140625,163.6999969482,109.0726089478,23.5499992371,27.6499996185,665.4190673828,87.8491134644,142.1000061035,3100.2036132813,18794.19921875,410,2136.0500488281,53.0999984741,82.8499984741,21.8999996185,401.450012207,174.1942901611,179.9499969482
